회차,등위,상호명,당첨방식,소재지
898,1등,행운로또복권판매점,수동,서울 구로구 개봉동(개봉제1동) 124-13
898,1등,토큰판매소,자동,서울 송파구 풍납1동 480번지
898,1등,행운의복권방,수동,서울 관악구 봉천동(은천동) 899-20
897,1등,조천청룡,수동,제주 제주시 조천읍 조천리 2356-2
897,1등,이지복권,수동,경기 안산시 단원구 원시동(초지동) 773-9 107호
897,1등,복권전당,수동,강원 속초시 조양동 1410-30 1층
897,1등,장락복권판매점,수동,충북 제천시 장락동(교동) 637-3 1층
897,1등,더드림로또,자동,인천 미추홀구 관교동 15 1층 상점2호
897,1등,행운복권방 보생당건강원,자동,전북 익산시 부송동 216-17번지
897,1등,1등 복권,자동,인천 부평구 부평동(부평1동) 529-1 1층
897,1등,노다지복권방,자동,경기 김포시 북변동 235-14번지 제1층
897,1등,㈜현대택배권선영업소,자동,경기 수원시 권선구 곡반정동(곡선동) 574-1 104호
897,1등,로또판매CU논현SK점,수동,서울 강남구 논현동(논현2동) 241-3 제1층 108호 CU편의점
897,1등,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr)
897,1등,가판점,자동,서울 서초구 서초동(서초3동) 1602-2 가판
897,1등,잠실매점,수동,서울 송파구 신천동 7-18번지 잠실역 8번출구 앞 가판
896,1등,썬마트,수동,충북 청주시 흥덕구 복대동 2719번지
896,1등,축복큰대운집,자동,경기 파주시 금촌동(금촌2동) 312-4 1층
896,1등,우두로또,자동,강원 춘천시 우두동 691-14 1층
896,1등,유방매표소,자동,경기 용인시 처인구 유방동(유림동) 310-10
896,1등,세븐일레븐남양주차산점,자동,경기 남양주시 화도읍 차산리 75 1층 편의점
896,1등,모닝마트,자동,울산 남구 장생포동 170번지
896,1등,노다지훼밀리,수동,서울 강동구 천호동 393-7번지
895,1등,노다지 노원역점 복권방,자동,서울 노원구 상계동 340-1번지
895,1등,빙그레 돈벼락 맞는곳,자동,경남 김해시 한림면 병동리 980-7 좌측 복권판매점
895,1등,꿈과희망의복권방,자동,경기 부천시 원미동 94-1번지
895,1등,마리오슈퍼,자동,경기 부천시 상동 535-1 1층 118호
895,1등,자유마켓,자동,광주 서구 광천동 650-312번지 GS25편의점 내
895,1등,이마트24 광안리굿-7,자동,부산 수영구 광안동(광안제2동) 158-64
895,1등,가로판매점,수동,서울 서초구 방배동(방배4동) 1549
895,1등,로또석모리,수동,경기 김포시 양촌읍 석모리 968-7
895,1등,이마트24 홍문점,자동,경남 창원시 마산합포구 홍문동 10-1번지
895,1등,국가대표복권방,자동,강원 영월군 영월읍 영흥리 936번지
895,1등,진평양행,자동,강원 강릉시 남문동 7-12번지
895,1등,로또복권,자동,경북 군위군 군위읍 서부리 124-6번지
894,1등,스포츠베팅샵,자동,서울 서초구 양재동(양재2동) 373 104호
894,1등,복권명당,자동,서울 동작구 신대방동(신대방제2동) 338-19
894,1등,천하명당복권,자동,제주 서귀포시 서귀동 270-5
894,1등,씨유송도프라자,자동,인천 연수구 송도동 2-6번지 송도프라자108호
894,1등,대한복권,자동,경기 부천시 원미구 심곡동 158-13번지
894,1등,육사구(6/49)복권방,자동,경기 용인시 처인구 모현읍 갈담리 332-6 104호 105호
894,1등,교통카드판매대,자동,서울 영등포구 여의도동(여의동) 25-3
894,1등,하영,자동,인천 서구 청라동(청라1동) 165-10 아파트 상가 102호
894,1등,일등복권방,자동,서울 동대문구 전농동 38-12번지
893,1등,우성슈퍼,수동,서울 강동구 암사동 421-6번지
893,1등,복권천국,자동,서울 성동구 행당동 298-25번지 1층
893,1등,로또복권,자동,경기 안산시 단원구 선부동(선부1동) 1078-1
893,1등,충청복권전문점,자동,충남 천안시 서북구 성환읍 성환리 375-9번지
893,1등,돈벼락복권,자동,강원 태백시 황지동 621-28번지 1통4반
893,1등,GS25(계산동경점),자동,인천 계양구 계산동 1076-7번지 도쿄프라자1층2호
893,1등,복권명당(서부점),자동,대구 달서구 송현동 195-2번지
893,1등,오케이상사,자동,서울 서초구 반포동 19-3번지 센트럴시티내100호매점
893,1등,로또온천장점,자동,부산 동래구 온천동(온천제1동) 1750-1 5호
892,1등,로또명당목련,자동,제주 제주시 연동 291-40
892,1등,내복권방,수동,서울 노원구 공릉동(공릉2동) 240-228 1층
892,1등,황금복권방,자동,경기 안양시 만안구 안양8동 598-19번지
892,1등,GS25(중촌현대점),수동,대전 중구 중촌동 17-2번지
892,1등,고양행복복권,자동,경기 고양시 덕양구 삼송동 135-37
892,1등,가두판매점,자동,경기 안양시 만안구 안양2동 689-180번지
892,1등,미니슈퍼,수동,경기 의정부시 신곡동 447-14번지
892,1등,로또휴게실,자동,경기 용인시 기흥구 보라동(상갈동) 378-1
892,1등,문막로또명당,수동,강원 원주시 문막읍 문막리 484-2 1층
892,1등,희망로또,자동,강원 춘천시 운교동(조운동) 182-6 동부시장 농협은행앞 가판
892,1등,로또복권,수동,경북 김천시 신음동 462-24
892,1등,CU(통영북신에이스점),수동,경남 통영시 무전동 1030-7번지
892,1등,로또복권,수동,경북 김천시 신음동 462-24
892,1등,썬마트,자동,충북 청주시 흥덕구 복대동 2719번지
892,1등,베스트올수성점,자동,전북 정읍시 수성동 932-1
892,1등,가로판매대제152호(신),수동,서울 중구 남대문로1가 22-6번지
892,1등,금사랑,수동,서울 양천구 신월동 445-5번지
891,1등,GS25 운정호수공원캐슬,수동,경기 파주시 와동동(운정1동) 1399
891,1등,복권천하 미스터잉크동해점,자동,강원 동해시 발한동 597-18번지 16통1반
891,1등,충무로또45국도점,반자동,충남 아산시 음봉면 동천리 174-46
891,1등,일등복권편의점,자동,대구 달서구 본리동 2-16번지 1층
891,1등,타운복권방,자동,광주 북구 두암동 289-5번지
891,1등,역전로또,수동,경북 경주시 황오동 172-5 1층 짐케어내
891,1등,역전로또,수동,경북 경주시 황오동 172-5 1층 짐케어내
890,1등,GS25(수영광안점),자동,부산 수영구 광안동(광안제3동) 75-1
890,1등,대박복권방,자동,경기 연천군 전곡읍 전곡리 480-16번지
890,1등,제주대림점,자동,제주 제주시 연동 1495-1
890,1등,로또명당목련,자동,제주 제주시 연동 291-40
890,1등,복슈퍼,자동,경남 김해시 삼계동 1410-2 분성마을5단지 푸르지오주상가1층111호
890,1등,CU(강릉내곡점),자동,강원 강릉시 내곡동 471-6번지
890,1등,명당로또,자동,경남 창원시 성산구 가음동 38-20번지
890,1등,GS25(대구교대점),자동,대구 남구 대명동(대명2동) 2007-6 GS25 대구교대점
890,1등,성광복권명당,자동,부산 연제구 연산1동 313-21번지
889,1등,포유25다농점,수동,경기 오산시 오산동 924-1번지 거성그린프라자114호
889,1등,이천대박로또,수동,경기 이천시 부발읍 응암리 14-10 가산삼거리
889,1등,행운로또방,수동,인천 부평구 십정동(십정1동) 322-19 1층
889,1등,행운복권방,자동,경기 성남시 분당구 구미동 185-1번지 비즈파이코리아103호
889,1등,다니엘사,수동,경기 안산시 단원구 초지동 796 101호
889,1등,흥부네박터졌네,자동,인천 계양구 계산동 966-1번지
889,1등,태흥복권방,수동,경기 의정부시 가능동 738-36번지
889,1등,로또명당해미점,수동,충남 서산시 해미면 읍내리 295-4
889,1등,순천복권랜드,자동,전남 순천시 연향동 1587-7번지 율산마트내
889,1등,씨스페이스(주안1-2),자동,인천 미추홀구 주안동(주안1동) 224-1
888,1등,서재강변로또,수동,대구 달성군 다사읍 서재리 58-2번지
888,1등,로또복권4공단점,자동,경북 구미시 산동면 봉산리 380-2
888,1등,다복슈퍼,자동,부산 수영구 수영동 451-13번지
888,1등,복권천국,자동,부산 남구 대연동 1761-2번지
888,1등,제일복권,수동,경남 양산시 중부동(양주동) 693-2 GS편의점 터미널점
888,1등,우정식품,수동,부산 동래구 온천동 185-93번지
888,1등,복권사랑,자동,경기 가평군 청평면 청평리 434-15 1층 CU청평중앙로점
888,1등,다모아복권방,자동,서울 구로구 오류동 137-46번지 1층
887,1등,로또,자동,서울 강서구 마곡동 784-13 CU마곡아르디에점
887,1등,왕대박로또,수동,경기 이천시 마장면 덕평리 333-7 CU이천덕평
887,1등,신안할인마트,반자동,서울 중랑구 묵동 382번지 신안2차아파트상가101
887,1등,천하명당,자동,경기 안양시 만안구 안양동 707-361번지
887,1등,로또복권,자동,경남 창원시 의창구 팔용동(팔룡동) 31-2 CU편의점 내
887,1등,가판100호,수동,서울 중구 을지로3가 5-4번지
887,1등,해피드림조이,수동,경남 창원시 의창구 서상동 569-5번지
887,1등,주공24시편의방,자동,대전 동구 판암동 204번지 판암주공아파트2차상가
886,1등,금진슈퍼,자동,전남 여수시 서교동 464번지
886,1등,코리아슈퍼,자동,경남 통영시 무전동 985-1 상가1층 103호
886,1등,셀피아,자동,울산 북구 명촌동(효문동) 994-17 복권판매점
886,1등,영화마을흥해점,수동,경북 포항시 북구 흥해읍 남성리 249번지
886,1등,명당복권방,자동,충북 청주시 청원구 주성동 163-3
886,1등,K-마트,자동,경기 의정부시 호원동(호원1동) 428 상가동 110호
886,1등,명당복권방,자동,서울 동작구 상도1동(상도제1동) 628 상도역 5번 출구인근
885,1등,여기있었네복권방,자동,전북 김제시 요촌동 474-3번지
885,1등,GS25(사하중앙점),수동,부산 사하구 감천동(감천제1동) 648-6
885,1등,복권전문점,자동,대전 유성구 봉명동 568-4번지
885,1등,우미슈퍼,자동,광주 서구 풍암동 1132번지 우미아파트상가118동-101호
885,1등,삼천리자전거,자동,경기 고양시 덕양구 화정동 884번지
885,1등,황금대박방,자동,경기 고양시 덕양구 삼송동 30-29번지
885,1등,월드컵,자동,경기 수원시 팔달구 우만동 519-3
885,1등,소망점,자동,경기 용인시 처인구 양지면 양지리 576-2 1층
885,1등,역전슈퍼,자동,경기 의정부시 의정부동 407-7번지
885,1등,알리바이(나주점),자동,전남 나주시 금성동 2-2번지 알리바이
885,1등,도깨비 복권 전문점,수동,충북 증평군 증평읍 교동리 154-3
885,1등,가판점,자동,서울 서대문구 영천동 280번지
885,1등,GS25(인천관교점),자동,인천 남구 관교동 492-5번지
884,1등,로또혁신점,자동,경북 김천시 율곡동 777 cu로제니아
884,1등,범일서적,자동,부산 동구 범일동 640-5번지 1층복권방
884,1등,도깨비방망이,자동,전남 완도군 완도읍 군내리 1248-21번지 도깨비방망이
884,1등,드래곤복권,자동,경기 용인시 기흥구 공세동(기흥동) 734-4
884,1등,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr)
884,1등,노다지복권방,자동,인천 남구 학익동 264-6번지 외7필지125호
884,1등,드림,자동,경기 수원시 권선구 세류동 130
884,1등,부자복권방,자동,전북 군산시 대명동 138-12번지
884,1등,천하명당복권방,자동,경기 수원시 팔달구 매산로1가(매산동) 58-20
884,1등,바이복,수동,서울 강남구 일원동(일원1동) 683-18
884,1등,명당마트,자동,서울 강서구 방화동 571-48번지
884,1등,둔포로 로또방,자동,충남 아산시 둔포면 둔포리 321-7 세븐일레븐 편의저
883,1등,GS25(천안성지점),자동,충남 천안시 동남구 신방동 881
883,1등,Letsgo복권유통,자동,전북 전주시 덕진구 인후동1가 904-1번지
883,1등,은성로또,자동,충북 음성군 감곡면 왕장리 447-11번지 1층 낚시가게
883,1등,흥양마중물,수동,강원 원주시 소초면 흥양리 1718-4
883,1등,퇴계로또,자동,강원 춘천시 효자동(효자2동) 696 GS25 남춘로점
883,1등,돼지복권방,자동,충남 부여군 부여읍 동남리 709-2
883,1등,동문그린복권방,자동,경기 파주시 조리읍 대원리 221-8 동문상가 CU
883,1등,참조은 복권,자동,울산 중구 복산동(복산2동) 776 118동107호
883,1등,복권세상,자동,경기 의정부시 호원동 366-25
883,1등,복권세상,자동,경기 여주시 하동 291-3 1층
883,1등,드림테크,자동,경기 부천시 괴안동 28-2번지 기풍빌딩 107호
883,1등,윈마트,자동,서울 송파구 석촌동 12번지
883,1등,염주현대토토,자동,광주 서구 화정동 859-1번지 염주현대아파트상가 내
883,1등,동명슈퍼,자동,강원 속초시 동명동 458-6
883,1등,CU(거제해금강),자동,경남 거제시 고현동 997-5번지
882,1등,국민슈퍼,자동,서울 도봉구 창5동 731-55번지
882,1등,필로또복권,자동,충남 서산시 예천동(석남동) 1280-1 1층
882,1등,복권파는집,자동,경남 창원시 마산회원구 합성동 84-29번지
882,1등,한누리,자동,서울 동작구 사당동(사당제2동) 132-6
882,1등,천국열쇠,자동,광주 북구 운암동 1040-10번지
881,1등,왕대박복권,자동,충남 논산시 연산면 임리 125-2번지 편의점
881,1등,해뜰날수퍼,수동,경기 화성시 기안동 338-3 103호
881,1등,왕대박복권방,자동,경북 문경시 모전동 81-89번지
881,1등,로또복권,반자동,경북 구미시 송정동 459번지
881,1등,그랜드마트앞가판점,자동,서울 마포구 노고산동 57-2번지
881,1등,헬로마트,자동,서울 도봉구 도봉2동 89-148번지
881,1등,노다지복권방,자동,부산 북구 구포동(구포제1동) 1060-51
881,1등,월드24시,자동,서울 은평구 갈현1동 398-1번지
