회차,등위,상호명,당첨방식,소재지,cleaned_address
363,1등,대박마트복권방,자동,충남 아산시 음봉면 산동리 431-10 태화상가1층103호,충남 아산시 음봉면 산동리 431-10
363,1등,Letsgo복권방,자동,전북 전주시 완산구 효자동1가 579-4,전북 전주시 완산구 효자동 1가 579-4
362,1등,다니엘사,자동,경기 안산시 단원구 원곡동 845-1현대빌라가동101호,경기 안산시 단원구 원곡동 845-1
362,1등,GS25(반포중앙),자동,서울 서초구 반포1동 739-351층,서울 서초구 반포1동 739-351
362,1등,노다지복권방,자동,경기 시흥시 대야동 345-16 1층상가,경기 시흥시 대야동 345-16
362,1등,로또휴게실,자동,경기 용인시 기흥구 하갈동 171-1,경기 용인시 기흥구 하갈동 171-1
362,1등,복권사랑,자동,경기 양주시 덕계동 462-2,경기 양주시 덕계동 462-2
362,1등,한마음,자동,충북 제천시 신백동 110-11,충북 제천시 신백동 110-11
361,1등,영화복권방,자동,경남 김해시 외동 1187-13,경남 김해시 외동 1187-13
361,1등,코리아슈퍼,자동,경남 통영시 무전동 985-1,경남 통영시 무전동 985-1
361,1등,훼미리마트과정로,자동,부산 수영구 망미동 413-13,부산 수영구 망미동 413-13
361,1등,GS25(영통번영),수동,경기 수원시 영통구 영통동 1038-1 1층,경기 수원시 영통구 영통동 1038-1
361,1등,까치복권방,수동,경기 시흥시 정왕동 1782-181층102,경기 시흥시 정왕동 1782-181
361,1등,한국종합빌딩(복권),자동,인천 남동구 간석동 558-1/2 1층,인천 남동구 간석동 558-1/2 1
361,1등,대연3호점로또판매,자동,부산 남구 대연4동 1168-14,부산 남구 대연4동 1168-14
360,1등,복권방,자동,서울 구로구 구로4동 767-182,서울 구로구 구로 4동 767-182
360,1등,럭키슈퍼,자동,서울 용산구 후암동 446,서울 용산구 후암동 446
360,1등,창원병원앞매표소,자동,경남 창원시 중앙동 104-1,경남 창원시 중앙동 104-1
359,1등,가로판매점,자동,서울 중구 서소문동 53-6 가로판매점 제67호,서울 중구 서소문동 53-6
359,1등,대박찬스,수동,서울 영등포구 도림동 144-175번지 1층 복권방,서울 영등포구 도림동 144-175
359,1등,마두역상행선가판대,수동,경기 고양시 일산동구 마두동 789강촌마을525-101,경기 고양시 일산동구 마두동 789
359,1등,복권방,자동,경기 부천시 원미구 도당동 141-3 성진그린타운 102-102,경기 부천시 원미구 도당동 141-3
359,1등,노다지복권방,자동,경기 파주시 문산읍 문산리 6-2,경기 파주시 문산읍 문산리 6-2
359,1등,삼성복권,자동,서울 강남구 대치동 957-3 1층,서울 강남구 대치동 957-3
359,1등,행운복권마트,자동,서울 서초구 방배동 937-22 1층,서울 서초구 방배동 937-22
359,1등,가자복권천국,수동,전남 목포시 상동 878-4,전남 목포시 상동 878-4
358,1등,복권명당,자동,경북 영천시 야사동 299-11,경북 영천시 야사동 299-11
358,1등,큰마을복권방,자동,대전 서구 갈마동 1419번지,대전 서구 갈마동 1419
358,1등,한샘행운복권방,자동,경기 양주시 광적면 가납리 732-7,경기 양주시 광적면 가납리 732-7
357,1등,쉐라톤베이커리,자동,서울 도봉구 도봉2동 89-148호,서울 도봉구 도봉2동 89-148
357,1등,토토전문점,자동,경남 김해시 삼계동 1487-5 거림맥스랜드 103,경남 김해시 삼계동 1487-5
356,1등,공단로또복권방,자동,경기 안성시 미양면 계륵리 271-9,경기 안성시 미양면 계륵리 271-9
356,1등,시외버스터미널로또복권방,자동,충남 논산시 취암동 1045-1,충남 논산시 취암동 1045-1
356,1등,가로판매점,수동,서울 용산구 원효로2가 94-2,서울 용산구 원효로 2가 94-2
356,1등,제이복권방,수동,서울 종로구 종로5가 58번지 평창빌딩 1층 103호,서울 종로구 종로 5가 58
356,1등,버스매표소447,자동,인천 동구 송림동 50-120,인천 동구 송림동 50-120
356,1등,GS25(수원행복),자동,경기 수원시 영통구 영통동 974-6 세일빌딩 111,경기 수원시 영통구 영통동 974-6
356,1등,로또휴게실,자동,경기 용인시 기흥구 하갈동 171-1,경기 용인시 기흥구 하갈동 171-1
356,1등,로또복권판매점,자동,경기 평택시 서정동 842-11,경기 평택시 서정동 842-11
356,1등,한냉매점,수동,서울 동작구 노량진동 13-8,서울 동작구 노량진동 13-8
355,1등,복권천국,자동,대구 남구 대명동 1648-1,대구 남구 대명동 1648-1
355,1등,나이키로또복권방,자동,경기 광주시 초월읍 산이리 78-14,경기 광주시 초월읍 산이리 78-14
355,1등,버스판매소,자동,경기 고양시 덕양구 화정동 1045번지 865 선신안아파트 앞,경기 고양시 덕양구 화정동 1045
355,1등,빙고복권점,자동,경기 평택시 서정동 799-6,경기 평택시 서정동 799-6
355,1등,로또복권,수동,경기 화성시 송산면 사강리 694-4,경기 화성시 송산면 사강리 694-4
354,1등,-,자동,서울 강남구 역삼동 696-43,서울 강남구 역삼동 696-43
354,1등,효원당슈퍼,자동,부산 금정구 장전3동 417-39 효원당슈퍼,부산 금정구 장전3동 417-39
354,1등,GS25(중촌현대),자동,대전 중구 중촌동 17-2,대전 중구 중촌동 17-2
354,1등,희망복권방,자동,경기 의정부시 호원동 423 대명빌딩 1층,경기 의정부시 호원동 423
354,1등,복권이야기,자동,대구 동구 신천동 740-20,대구 동구 신천동 740-20
353,1등,대성기획,자동,경기 용인시 기흥구 마북동 339-1,경기 용인시 기흥구 마북동 339-1
353,1등,신도복권명소,수동,대전 대덕구 비래동 151-4,대전 대덕구 비래동 151-4
352,1등,인더라인25,자동,서울 마포구 연남동 226-15,서울 마포구 연남동 226-15
352,1등,현암꽃플라워,자동,대전 동구 삼성동 352-12,대전 동구 삼성동 352-12
352,1등,평안당,수동,서울 종로구 종로5가 80-1,서울 종로구 종로 5가 80-1
352,1등,복권나라,수동,서울 송파구 잠실동 40-1 롯데월드쇼핑몰 지하1층 1-73,서울 송파구 잠실동 40-1
352,1등,평원상회,자동,강원 강릉시 옥천동 281-8,강원 강릉시 옥천동 281-8
352,1등,베스토아,자동,경기 성남시 분당구 수내동 58-2 101호,경기 성남시 분당구 수내동 58-2
351,1등,로또토토,자동,울산 남구 삼산동 1478-6,울산 남구 삼산동 1478-6
351,1등,복권세상,자동,경기 남양주시 별내면 청학리 442-1,경기 남양주시 별내면 청학리 442-1
351,1등,제이복권방,수동,서울 종로구 종로5가 58번지 평창빌딩 1층 103호,서울 종로구 종로 5가 58
351,1등,보령복권방,수동,충남 보령시 동대동 828-4,충남 보령시 동대동 828-4
350,1등,대박찬스,자동,광주 북구 오치동 776-7번지,광주 북구 오치동 776-7
350,1등,오또로또,자동,경기 이천시 마장면 오천리 283-15,경기 이천시 마장면 오천리 283-15
350,1등,이플러스,자동,경기 수원시 영통구 매탄동 153-14,경기 수원시 영통구 매탄동 153-14
350,1등,GS25(이문중앙점),자동,서울 동대문구 이문동 345-8 외 1필지 (346-118),서울 동대문구 이문동 345-8
350,1등,데스콤㈜영등포영업소,자동,서울 영등포구 영등포동5가 25번지,서울 영등포구 영등포동 5가 25
350,1등,노다지복권방,자동,서울 종로구 창신동 302-5,서울 종로구 창신동 302-5
350,1등,로또복권방,자동,경기 안양시 동안구 호계동 721-3,경기 안양시 동안구 호계동 721-3
350,1등,공원슈퍼,자동,경기 수원시 장안구 영화동 328-12,경기 수원시 장안구 영화동 328-12
350,1등,갤러리마트,자동,서울 중랑구 면목동 604-5,서울 중랑구 면목동 604-5
349,1등,-,자동,부산 부산진구 부전동 573-1 복권판매대 제4번,부산 부산진구 부전동 573-1
349,1등,네잎크로바,자동,경기 안양시 동안구 호계1동 555-9 국제유통단지지원동상가 지하 1층 171호,경기 안양시 동안구 호계1동 555-9
349,1등,복권나라,자동,인천 남구 용현동 611-1,인천 남구 용현동 611-1
348,1등,행운로또복권,자동,경기 오산시 오산동 876-2,경기 오산시 오산동 876-2
348,1등,L-마트,자동,경기 부천시 오정구 삼정동 부천테크노파크100-103,경기 부천시 오정구 삼정동 부천테크노파크100-103
348,1등,GS25(파빌리온점),자동,경기 성남시 분당구 정자동 7 두산위브파빌리온상가 1층 A-103,경기 성남시 분당구 정자동 7
347,1등,일등복권방,수동,경기 광명시 철산동 4801층 3호,경기 광명시 철산동 4801
347,1등,샘머리비디오 책,수동,대전 서구 둔산2동 907 A상가 지하 14호,대전 서구 둔산2동 907
347,1등,로또복권,자동,인천 부평구 십정동 397-20,인천 부평구 십정동 397-20
347,1등,로또복권판매소,자동,서울 영등포구 문래동2가 40-3,서울 영등포구 문래동 2가 40-3
347,1등,로또,수동,경남 고성군 고성읍 동외리 294-3,경남 고성군 고성읍 동외리 294-3
347,1등,영암복권방,자동,전남 영암군 영암읍 역리 162-15,전남 영암군 영암읍 역리 162-15
347,1등,베스트올수성점,수동,전북 정읍시 수성동 932-1,전북 정읍시 수성동 932-1
346,1등,덕산24시슈퍼,자동,경남 진해시 덕산동 79-10,경남 진해시 덕산동 79-10
346,1등,로또복권판매도통점,자동,전북 남원시 도통동 584-1,전북 남원시 도통동 584-1
346,1등,자수정슈퍼,수동,전북 전주시 완산구 효자동1가 195-19,전북 전주시 완산구 효자동 1가 195-19
346,1등,자수정슈퍼,수동,전북 전주시 완산구 효자동1가 195-19,전북 전주시 완산구 효자동 1가 195-19
346,1등,복권명당,자동,대구 북구 산격동 845,대구 북구 산격동 845
345,1등,장군슈퍼,자동,경기 부천시 오정구 원종동 70-8,경기 부천시 오정구 원종동 70-8
345,1등,고려슈퍼마켓,수동,경기 구리시 수택동 472상가,경기 구리시 수택동 472
344,1등,황금돼지복권방,자동,부산 연제구 거제동 36-8 삼익퓨쳐타워상가 101-104,부산 연제구 거제동 36-8
344,1등,합천우리복권방,자동,경남 합천군 합천읍 합천리 322-5,경남 합천군 합천읍 합천리 322-5
344,1등,코리아슈퍼,자동,경남 통영시 무전동 985-1,경남 통영시 무전동 985-1
344,1등,하프타임(괴정점),자동,부산 사하구 괴정동 282-3,부산 사하구 괴정동 282-3
344,1등,훼미리마트(다대사랑점),자동,부산 사하구 다대동 35,부산 사하구 다대동 35
344,1등,광주무등1호점로또판매,자동,광주 북구 임동 153-6,광주 북구 임동 153-6
344,1등,로또판매점,수동,전북 장수군 장수읍 장수리 277-1,전북 장수군 장수읍 장수리 277-1
343,1등,영화유통(1등복권방),자동,울산 남구 달동 758삼성아파트상가204-101,울산 남구 달동 758
343,1등,남평로또점,자동,전남 나주시 남평읍 남평리 남평리 86,전남 나주시 남평읍 남평리 남평리 86
343,1등,천하복권방,수동,울산 동구 전하동 618-8,울산 동구 전하동 618-8
343,1등,에덴로또,자동,전북 전주시 덕진구 동산동 566-17,전북 전주시 덕진구 동산동 566-17
343,1등,종로슈퍼,자동,서울 종로구 봉익동 18-3,서울 종로구 봉익동 18-3
343,1등,씨스페이스(명지성모점),자동,서울 영등포구 대림동 7091층,서울 영등포구 대림동 7091
342,1등,복권마을,자동,충북 충주시 봉방동 57-1번지,충북 충주시 봉방동 57-1
342,1등,황금로또,자동,강원 원주시 태장2동 1390-16번지,강원 원주시 태장2동 1390-16
342,1등,한국종합빌딩(복권),자동,인천 남동구 간석1동 558-1/2 1층,인천 남동구 간석1동 558-1/2 1
341,1등,재우텔레콤,수동,경기 하남시 신장동 427-29,경기 하남시 신장동 427-29
341,1등,부일카서비스,자동,부산 동구 범일동 830-195,부산 동구 범일동 830-195
341,1등,훼미리마트관음점,수동,대구 북구 관음동 1386-5,대구 북구 관음동 1386-5
341,1등,GS25(창원극동),자동,경남 창원시 팔용동 104-1,경남 창원시 팔용동 104-1
341,1등,GS25(수원삼성),자동,경기 수원시 영통구 매탄동 매탄동 1267-7중앙프라자1층104,경기 수원시 영통구 매탄동 매탄동 1267-7
341,1등,드림복권,수동,전북 익산시 어양동 643-6,전북 익산시 어양동 643-6
341,1등,복권명당,수동,대구 수성구 수성동2가 104,대구 수성구 수성동 2가 104
340,1등,GS25(이천대월),자동,경기 이천시 대월면 사동리 사동리 347-138,경기 이천시 대월면 사동리 사동리 347-138
340,1등,복권방,수동,서울 광진구 광장동 453-1삼성상가1층,서울 광진구 광장동 453-1
340,1등,대호상사,자동,경기 성남시 분당구 야탑동 355-1세화2001빌딩107,경기 성남시 분당구 야탑동 355-1
340,1등,GS25(분당성원),자동,경기 성남시 분당구 금곡동 159한국프라자112 113호,경기 성남시 분당구 금곡동 159
340,1등,주택복권방,수동,경기 안양시 동안구 호계1동 995-18,경기 안양시 동안구 호계1동 995-18
340,1등,만세복권방,수동,경기 의정부시 신곡동 473-2성원상가104,경기 의정부시 신곡동 473-2
340,1등,소답시내버스매표소,자동,경남 창원시 소답동 16-9번지,경남 창원시 소답동 16-9
339,1등,훼미리마트(통영항남점),자동,경남 통영시 항남동 197-25,경남 통영시 항남동 197-25
339,1등,훼미리마트(포항중앙상가점),자동,경북 포항시 북구 신흥동 신흥동 819-1,경북 포항시 북구 신흥동 신흥동 819-1
339,1등,행운복권방(동아마트연일점),자동,경북 포항시 남구 연일읍 생지리408,경북 포항시 남구 연일읍 생지리 408
339,1등,영화사랑,자동,인천 부평구 청천동 15-9,인천 부평구 청천동 15-9
339,1등,복권나라,자동,인천 서구 석남동 586-2,인천 서구 석남동 586-2
339,1등,명진슈퍼,수동,서울 송파구 문정동 97-4,서울 송파구 문정동 97-4
339,1등,훼미리마트(입석강변점),자동,대구 동구 입석동 933-2,대구 동구 입석동 933-2
